threshold,recall,fpr
0.5201971530914307,0.6179829759724168,0.0029208604697059403
0.519950270652771,0.6195453076177136,0.0029208604697059403
0.5199429988861084,0.6195453076177136,0.002960331557134399
0.5196256637573242,0.6224544768882664,0.002960331557134399
0.5196233987808228,0.6225622238982869,0.002960331557134399
0.5192304253578186,0.6253636461588191,0.002960331557134399
0.5192157030105591,0.6253636461588191,0.0029998026445628577
0.5191220641136169,0.6257407606938907,0.0029998026445628577
0.5191124677658081,0.6257407606938907,0.0030392737319913164
0.5190348029136658,0.6261717487339726,0.0030392737319913164
0.5190269947052002,0.6261717487339726,0.003078744819419775
0.5189627408981323,0.6266027367740545,0.003078744819419775
0.5189564228057861,0.626710483784075,0.003078744819419775
0.5160120725631714,0.6405021010666954,0.003078744819419775
0.5159946084022522,0.6405021010666954,0.003118215906848234
0.5140008926391602,0.6460510720827497,0.003118215906848234
0.5139958262443542,0.6460510720827497,0.0031576869942766925
0.5136794447898865,0.6469669216679237,0.0031576869942766925
0.5136473178863525,0.6469669216679237,0.003197158081705151
0.51188063621521,0.6505225729985993,0.003197158081705151
0.5118063688278198,0.6505225729985993,0.0032366291691336094
0.5115352869033813,0.6514384225837733,0.0032366291691336094
0.511519730091095,0.6514384225837733,0.003276100256562068
0.5108389854431152,0.6528391337140395,0.003276100256562068
0.5108382701873779,0.6528391337140395,0.003315571343990527
0.510587751865387,0.6533778687641418,0.003315571343990527
0.5105637311935425,0.6534856157741623,0.003315571343990527
0.5078892111778259,0.6582803577200733,0.003315571343990527
0.5078133344650269,0.6582803577200733,0.0033550424314189855
0.5072959065437317,0.6591962073052473,0.0033550424314189855
0.507294774055481,0.6591962073052473,0.0033945135188474442
0.5067152976989746,0.660273677405452,0.0033945135188474442
0.5066181421279907,0.660273677405452,0.003433984606275903
0.5059766173362732,0.6615127680206875,0.003433984606275903
0.5058939456939697,0.6615127680206875,0.0034734556937043616
0.5058451294898987,0.6616205150307078,0.0034734556937043616
0.5057883262634277,0.6616205150307078,0.0035129267811328203
0.5040063261985779,0.6639909492511583,0.0035129267811328203
0.503974199295044,0.6639909492511583,0.003552397868561279
0.5032994747161865,0.6645296843012607,0.003552397868561279
0.5032709836959839,0.6645296843012607,0.0035918689559897377
0.5029798746109009,0.6649067988363323,0.0035918689559897377
0.5029156804084778,0.6649067988363323,0.0036313400434181964
0.5025473237037659,0.665068419351363,0.0036313400434181964
0.502532958984375,0.665068419351363,0.0036708111308466546
0.5022157430648804,0.6653916603814244,0.0036708111308466546
0.502023458480835,0.6653916603814244,0.0037102822182751133
0.5002846121788025,0.6670617390367417,0.0037102822182751133
0.5002211332321167,0.6670617390367417,0.003749753305703572
0.5001709461212158,0.6672233595517725,0.003749753305703572
0.4997321367263794,0.6672233595517725,0.0037892243931320307
0.4990417659282684,0.6676004740868441,0.0037892243931320307
0.4989150166511535,0.6676004740868441,0.0038286954805604894
0.4977205395698547,0.6684085766619976,0.0038286954805604894
0.4977064728736877,0.6684085766619976,0.003868166567988948
0.4971864819526672,0.6686240706820386,0.003868166567988948
0.4971489906311035,0.6686240706820386,0.003907637655417406
0.4968347549438476,0.6688395647020795,0.003907637655417406
0.4968279004096985,0.6688395647020795,0.003947108742845865
0.4964866936206817,0.6693244262471716,0.003947108742845865
0.496237576007843,0.6693244262471716,0.003986579830274324
0.495766133069992,0.6697015407822433,0.003986579830274324
0.4957481622695923,0.6697015407822433,0.0040260509177027825
0.4955993592739105,0.6697554142872535,0.0040260509177027825
0.4955070316791534,0.6697554142872535,0.0041049930925597
0.4954563975334167,0.6698092877922638,0.0041049930925597
0.4953806400299072,0.6698092877922638,0.0041444641799881585
0.4941910207271576,0.6708328843874583,0.0041444641799881585
0.4939336478710174,0.6708328843874583,0.004183935267416617
0.4927722513675689,0.6711561254175197,0.004183935267416617
0.4924490749835968,0.6711561254175197,0.004223406354845076
0.4923224449157715,0.6713177459325503,0.004223406354845076
0.4922800660133362,0.6713177459325503,0.004262877442273535
0.4922636151313782,0.6713716194375606,0.004262877442273535
0.4921792149543762,0.6713716194375606,0.004302348529701993
0.4920606613159179,0.6714793664475811,0.004302348529701993
0.4920042157173157,0.6714793664475811,0.004341819617130452
0.4917927384376526,0.6716409869626118,0.004341819617130452
0.4917652010917663,0.6716409869626118,0.004381290704558911
0.491119384765625,0.6719642279926732,0.004381290704558911
0.4908985495567322,0.6719642279926732,0.004420761791987369
